bill_id,date,chamber,sequence,action
1918524,2025-01-14,Senate,1,"Introduced, referred to Judiciary. S.J. 67."
1918524,2025-01-15,Senate,2,"Subcommittee: Westrich, Reichman, and Weiner. S.J. 90."
1918524,2025-01-16,Senate,3,"Subcommittee Meeting: 01/22/2025 3:30PM Room 217 Conference Room."
1918524,2025-01-23,Senate,4,"Subcommittee recommends passage."
1918524,2025-01-29,Senate,5,"Committee report approving bill, renumbered as SF 150. S.J. 163."
1918532,2025-01-14,House,1,"By COMMITTEE ON VETERANS AFFAIRS"
1918532,2025-01-14,House,2,"Introduced, referred to Veterans Affairs. H.J. 60."
1918532,2025-01-14,House,3,"Subcommittee: Ingels, Hayes and Levin. H.J. 60."
1918532,2025-01-17,House,4,"Subcommittee Meeting: 01/21/2025 12:30PM RM 304.1."
1918532,2025-01-21,House,5,"Subcommittee recommends passage."
1918532,2025-01-29,House,6,"Committee report, recommending passage. H.J. 147."
1918532,2025-01-29,House,7,"Committee vote: Yeas, 17. Nays, 0. H.J. 147."
1918532,2025-01-30,House,8,"Committee report approving bill, renumbered as HF 175."
1918542,2025-01-14,Senate,1,"Introduced, referred to Judiciary. S.J. 67."
1918542,2025-01-15,Senate,2,"Subcommittee: Westrich, Knox, and Shipley. S.J. 90."
1918542,2025-01-16,Senate,3,"Subcommittee Meeting: 01/22/2025 2:30PM Senate Lounge."
1918542,2025-01-22,Senate,4,"Subcommittee recommends passage."
1918542,2025-02-12,Senate,5,"Committee report approving bill, renumbered as SF 296. S.J. 261."
1918552,2025-01-14,Senate,1,"Introduced, referred to Judiciary. S.J. 66."
1918552,2025-01-16,Senate,2,"Subcommittee: Webster, Lofgren, and Petersen. S.J. 107."
1918552,2025-01-17,Senate,3,"Subcommittee reassigned: Lofgren, Petersen, and Webster. S.J. 110."
1918552,2025-01-18,Senate,4,"Subcommittee Meeting: 01/22/2025 2:30PM Room 315."
1918552,2025-01-22,Senate,5,"Subcommittee recommends passage."
1918552,2025-02-12,Senate,6,"Committee report, recommending passage. S.J. 258."
1918552,2025-02-12,Senate,7,"Placed on calendar."
1918552,2025-03-18,Senate,8,"Amendment S-3027 filed, lost. S.J. 557."
1918552,2025-03-18,Senate,9,"Passed Senate, yeas 47, nays 1. S.J. 558."
1918552,2025-03-18,Senate,10,"Immediate message. S.J. 559."
1918552,2025-03-18,House,11,"Message from Senate. H.J. 680."
1918552,2025-03-18,House,12,"Read first time, passed on file. H.J. 681."
1918552,2025-03-18,House,13,"Placed on calendar under unfinished business. H.J. 682."
1918552,2025-03-26,House,14,"Substituted for HF 827. H.J. 820."
1918552,2025-03-26,House,15,"Passed House, yeas 84, nays 11. H.J. 820."
1918552,2025-04-22,House,16,"Explanation of vote. H.J. 1034."
1918552,2025-03-26,House,17,"Immediate message. H.J. 850."
1918552,2025-03-27,Senate,18,"Message from House. S.J. 656."
1918552,2025-03-31,Senate,19,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 675."
1918552,2025-04-02,Senate,20,"Signed by Governor. S.J. 683."
1918561,2025-01-14,House,1,"Introduced, referred to Education. H.J. 43."
1918561,2025-01-30,House,2,"Subcommittee: Ingels, Hora and Levin. H.J. 170."
1918561,2025-02-03,House,3,"Subcommittee Meeting: 02/05/2025 2:00PM House Lounge."
1918561,2025-02-05,House,4,"Subcommittee recommends passage."
1918561,2025-02-11,House,5,"Committee report, recommending passage. H.J. 294."
1918561,2025-02-11,House,6,"Committee vote: Yeas, 23. Nays, 0. H.J. 294."
1918561,2025-02-13,House,7,"Committee report approving bill, renumbered as HF 369."
1918571,2025-01-14,House,1,"By COMMITTEE ON EDUCATION"
1918571,2025-01-14,House,2,"Introduced, referred to Education. H.J. 59."
1918571,2025-01-14,House,3,"Subcommittee: Hayes, Gjerde and Weldon. H.J. 60."
1918571,2025-01-21,House,4,"Subcommittee Meeting: 01/22/2025 12:00PM House Lounge 2."
1918571,2025-01-22,House,5,"Subcommittee recommends passage."
1918571,2025-03-05,House,6,"Committee report, recommending passage. H.J. 528."
1918571,2025-03-05,House,7,"Committee vote: Yeas, 23. Nays, 0. H.J. 528."
1918571,2025-03-10,House,8,"Committee report approving bill, renumbered as HF 898."
1918576,2025-01-14,House,1,"Introduced, referred to Local Government. H.J. 44."
1918576,2025-01-15,House,2,"Subcommittee: Thompson, M., Bloomingdale and Wichtendahl. H.J. 81."
1918576,2025-01-16,House,3,"Subcommittee Meeting: 01/21/2025 12:00PM House Lounge."
1918576,2025-01-21,House,4,"Tabled until future meeting."
1918592,2025-01-14,Senate,1,"Introduced, referred to Workforce. S.J. 65."
1918592,2025-01-16,Senate,2,"Subcommittee: Alons, Taylor, and Townsend. S.J. 107."
1918592,2025-01-16,Senate,3,"Subcommittee Meeting: 01/22/2025 1:00PM Room 217 Conference Room."
1918592,2025-01-22,Senate,4,"Subcommittee recommends passage."
1918592,2025-02-13,Senate,5,"Committee report approving bill, renumbered as SF 308. S.J. 274."
1918601,2025-01-14,Senate,1,"Introduced, referred to Ways and Means. S.J. 65."
1918601,2025-01-22,Senate,2,"Subcommittee: Dawson, Dotzler, and Rowley. S.J. 125."
1918614,2025-01-14,Senate,1,"Introduced, referred to Local Government. S.J. 69."
1918614,2025-01-15,Senate,2,"Subcommittee: Lofgren, Klimesh, and Wahls. S.J. 91."
1918614,2025-01-15,Senate,3,"Subcommittee Meeting: 01/16/2025 9:30AM Room 217 Conference Room."
1918614,2025-01-16,Senate,4,"Subcommittee recommends passage. []."
1918614,2025-02-17,Senate,5,"Committee report, recommending passage. S.J. 282."
1918614,2025-02-17,Senate,6,"Placed on calendar."
1918614,2025-03-10,Senate,7,"Passed Senate, yeas 47, nays 0. S.J. 444."
1918614,2025-03-10,Senate,8,"Immediate message. S.J. 445."
1918614,2025-03-10,House,9,"Message from Senate. H.J. 573."
1918614,2025-03-10,House,10,"Read first time, passed on file. H.J. 573."
1918614,2025-03-10,House,11,"Substituted for HF 307. H.J. 583."
1918614,2025-03-10,House,12,"Passed House, yeas 89, nays 0. H.J. 583."
1918614,2025-03-18,House,13,"Explanation of vote. H.J. 718."
1918614,2025-03-10,House,14,"Immediate message. H.J. 590."
1918614,2025-03-10,Senate,15,"Message from House. S.J. 456."
1918614,2025-03-28,Senate,16,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 667."
1918614,2025-03-28,Senate,17,"Signed by Governor. S.J. 668."
1918619,2025-01-14,House,1,"By COMMITTEE ON EDUCATION"
1918619,2025-01-14,House,2,"Introduced, referred to Education. H.J. 60."
1918619,2025-01-14,House,3,"Subcommittee: Shipley, Boden and Matson. H.J. 60."
1918619,2025-01-17,House,4,"Subcommittee Meeting: 01/22/2025 12:30PM RM 102."
1918619,2025-01-22,House,5,"Subcommittee recommends amendment and passage."
1918619,2025-01-29,House,6,"Committee report, recommending amendment and passage. H.J. 142."
1918619,2025-01-29,House,7,"Committee vote: Yeas, 20. Nays, 3. H.J. 142."
1918619,2025-02-06,House,8,"Committee report approving bill, renumbered as HF 212."
1918633,2025-01-14,Senate,1,"Introduced, referred to Local Government. S.J. 66."
1918633,2025-01-15,Senate,2,"Subcommittee: Klimesh, Knox, and Shipley. S.J. 90."
1918633,2025-01-22,Senate,3,"Subcommittee Meeting: 01/23/2025 2:00PM Senate Lounge."
1918633,2025-01-23,Senate,4,"Subcommittee recommends amendment and passage."
1918633,2025-03-10,Senate,5,"Committee report approving bill, renumbered as SF 596. S.J. 477."
1918641,2025-01-14,Senate,1,"Introduced, referred to Judiciary. S.J. 68."
1918641,2025-01-15,Senate,2,"Subcommittee: Evans, Bisignano, and Dickey. S.J. 91."
1918641,2025-01-23,Senate,3,"Subcommittee Meeting: 01/27/2025 3:00PM Senate Lounge."
1918641,2025-01-27,Senate,4,"Subcommittee recommends passage."
1918641,2025-03-06,Senate,5,"Committee report, recommending passage. S.J. 437."
1918641,2025-03-06,Senate,6,"Placed on calendar."
1918641,2025-03-11,Senate,7,"Fiscal note."
1918641,2025-04-03,Senate,8,"Placed on calendar under unfinished business. S.J. 688."
1918641,2025-04-07,Senate,9,"Passed Senate, yeas 47, nays 0. S.J. 703."
1918641,2025-04-07,Senate,10,"Immediate message. S.J. 706."
1918641,2025-04-08,House,11,"Message from Senate. H.J. 905."
1918641,2025-04-08,House,12,"Read first time, passed on file. H.J. 906."
1918641,2025-05-15,House,13,"Rereferred to Public Safety. H.J. 1221."
1918650,2025-01-14,House,1,"Introduced, referred to Public Safety. H.J. 45."
1918650,2025-01-15,House,2,"Subcommittee: Gustoff, Gearhart and Gjerde. H.J. 82."
1918650,2025-01-21,House,3,"Subcommittee Meeting: 01/23/2025 12:30PM RM 19."
1918650,2025-01-23,House,4,"Subcommittee recommends passage."
1918650,2025-02-26,House,5,"Committee report, recommending amendment and passage. H.J. 444."
1918650,2025-02-26,House,6,"Committee vote: Yeas, 13. Nays, 9. Excused, 1. H.J. 444."
1918650,2025-02-28,House,7,"Committee report approving bill, renumbered as HF 702."
1918650,2025-05-14,House,8,"Withdrawn. H.J. 1219."
1918657,2025-01-14,Senate,1,"Introduced, referred to Transportation. S.J. 66."
1918657,2025-01-15,Senate,2,"Subcommittee: Shipley, De Witt, and Winckler. S.J. 90."
1918657,2025-01-22,Senate,3,"Subcommittee Meeting: 01/23/2025 12:00PM Room 217 Conference Room."
1918657,2025-01-23,Senate,4,"Subcommittee recommends passage."
1918657,2025-02-20,Senate,5,"Committee report approving bill, renumbered as SF 384. S.J. 334."
1918669,2025-01-14,House,1,"Introduced, referred to Public Safety. H.J. 44."
1918669,2025-01-15,House,2,"Subcommittee: Meggers, Fisher and Gjerde. H.J. 81."
1918669,2025-01-29,House,3,"Subcommittee Meeting: 01/30/2025 8:30AM RM 102."
1918669,2025-01-30,House,4,"Subcommittee recommends passage."
1918669,2025-02-19,House,5,"Committee report, recommending passage. H.J. 367."
1918669,2025-02-19,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 3. H.J. 367."
1918669,2025-02-24,House,7,"Committee report approving bill, renumbered as HF 569."
1918679,2025-01-14,Senate,1,"Introduced, referred to Ways and Means. S.J. 65."
1918679,2025-01-22,Senate,2,"Subcommittee: Dawson, Driscoll, and Petersen. S.J. 125."
1918679,2025-03-17,Senate,3,"Subcommittee reassigned: Dawson, Driscoll, and Quirmbach. S.J. 551."
1918679,2025-03-18,Senate,4,"Subcommittee Meeting: 03/19/2025 12:00PM Room 315."
1918679,2025-03-19,Senate,5,"Subcommittee recommends passage."
1918692,2025-01-14,House,1,"Introduced, referred to Health and Human Services. H.J. 43."
1918692,2025-01-15,House,2,"Subcommittee: Bradley, Brown-Powers and Nordman. H.J. 81."
1918692,2025-01-21,House,3,"Subcommittee Meeting: 01/23/2025 12:00PM RM 304."
1918692,2025-01-23,House,4,"Subcommittee recommends passage."
1918701,2025-01-14,House,1,"Introduced, referred to Public Safety. H.J. 44."
1918701,2025-01-15,House,2,"Subcommittee: Meggers, Brown-Powers and Dieken. H.J. 81."
1918701,2025-01-22,House,3,"Subcommittee Meeting: 01/23/2025 8:30AM RM 304.1."
1918701,2025-01-23,House,4,"Subcommittee recommends passage."
1918701,2025-01-29,House,5,"Committee report, recommending passage. H.J. 145."
1918701,2025-01-29,House,6,"Committee vote: Yeas, 23. Nays, 0. H.J. 145."
1918701,2025-01-30,House,7,"Committee report approving bill, renumbered as HF 173."
1918701,2025-02-24,House,8,"Withdrawn. H.J. 418."
1918708,2025-01-14,Senate,1,"Introduced, referred to Transportation. S.J. 67."
1918708,2025-01-15,Senate,2,"Subcommittee: Klimesh, Bennett, and Warme. S.J. 90."
1918708,2025-01-16,Senate,3,"Subcommittee Meeting: 01/21/2025 1:30PM Senate Lounge."
1918708,2025-01-21,Senate,4,"Subcommittee recommends passage."
1918708,2025-02-04,Senate,5,"Committee report, recommending passage. S.J. 198."
1918708,2025-02-04,Senate,6,"Placed on calendar."
1918708,2025-03-19,Senate,7,"Passed Senate, yeas 47, nays 0. S.J. 573."
1918708,2025-03-19,Senate,8,"Immediate message. S.J. 577."
1918708,2025-03-19,House,9,"Message from Senate. H.J. 722."
1918708,2025-03-19,House,10,"Read first time, referred to Transportation. H.J. 749."
1918708,2025-03-26,House,11,"Subcommittee: Jeneary, Kressig and Meggers. H.J. 852."
1918708,2025-03-26,House,12,"Subcommittee Meeting: 03/31/2025 12:45PM House Lounge."
1918708,2025-03-31,House,13,"Subcommittee recommends passage."
1918708,2025-03-31,House,14,"Committee report, recommending passage. H.J. 879."
1918708,2025-03-31,House,15,"Committee vote: Yeas, 19. Nays, 0. Excused, 2. H.J. 879."
1918708,2025-04-01,House,16,"Placed on calendar. H.J. 879."
1918708,2025-04-10,House,17,"Placed on calendar under unfinished business. H.J. 928."
1918708,2025-05-15,House,18,"Rereferred to Transportation. H.J. 1222."
1918719,2025-01-14,House,1,"Introduced, referred to Health and Human Services. H.J. 43."
1918719,2025-01-15,House,2,"Subcommittee: Gehlbach, Andrews and Ehlert. H.J. 81."
1918719,2025-01-16,House,3,"Subcommittee Meeting: 01/22/2025 12:00PM RM 19."
1918719,2025-01-22,House,4,"Subcommittee recommends passage."
1918719,2025-02-06,House,5,"Committee report, recommending passage. H.J. 281."
1918719,2025-02-06,House,6,"Committee vote: Yeas, 13. Nays, 7. Excused, 1. H.J. 281."
1918719,2025-02-10,House,7,"Committee report approving bill, renumbered as HF 299."
1918719,2025-03-14,House,8,"Withdrawn. H.J. 660."
1918732,2025-01-14,Senate,1,"Introduced, referred to Judiciary. S.J. 65."
1918732,2025-01-15,Senate,2,"Subcommittee: Shipley, Quirmbach, and Rowley. S.J. 90."
1918732,2025-01-16,Senate,3,"Subcommittee Meeting: 01/22/2025 12:30PM Room 217 Conference Room."
1918732,2025-01-22,Senate,4,"Subcommittee recommends passage."
1918737,2025-01-14,House,1,"Introduced, referred to Public Safety. H.J. 45."
1918737,2025-01-15,House,2,"Subcommittee: Meggers, Amos Jr. and Wengryn. H.J. 82."
1918737,2025-01-22,House,3,"Subcommittee Meeting: 01/23/2025 1:00PM RM 304.1."
1918737,2025-01-23,House,4,"Subcommittee recommends passage."
1918747,2025-01-14,House,1,"Introduced, referred to Transportation. H.J. 45."
1918747,2025-01-29,House,2,"Subcommittee: Golding, Behn and Cooling. H.J. 139."
1918747,2025-02-05,House,3,"Subcommittee Meeting: 02/06/2025 12:00PM RM 304.1."
1918747,2025-02-06,House,4,"Subcommittee recommends passage."
1918759,2025-01-14,House,1,"Introduced, referred to Local Government. H.J. 44."
1918759,2025-01-15,House,2,"Subcommittee: Graber, Wengryn and Wichtendahl. H.J. 81."
1918759,2025-01-15,House,3,"Subcommittee Meeting: 01/16/2025 12:45PM House Lounge."
1918759,2025-01-16,House,4,"Subcommittee recommends passage."
1918759,2025-01-28,House,5,"Committee report, recommending passage. H.J. 137."
1918759,2025-01-28,House,6,"Committee vote: Yeas, 17. Nays, 0. Rule 76, 1. H.J. 137."
1918759,2025-03-05,House,7,"Committee report approving bill, renumbered as HF 774."
1918768,2025-01-14,House,1,"Introduced, referred to State Government. H.J. 45."
1918768,2025-01-30,House,2,"Subcommittee: Harris, Lundgren and Wilburn. H.J. 170."
1918768,2025-03-03,House,3,"Subcommittee Meeting: 03/04/2025 8:00AM RM 19."
1918768,2025-03-04,House,4,"Subcommittee recommends passage."
1918784,2025-01-14,Senate,1,"Introduced, referred to Local Government. S.J. 67."
1918784,2025-01-15,Senate,2,"Subcommittee: Webster, Driscoll, and Quirmbach. S.J. 90."
1918784,2025-01-23,Senate,3,"Subcommittee Meeting: 01/27/2025 12:00PM Room 217 Conference Room."
1918784,2025-01-27,Senate,4,"Subcommittee recommends passage."
1918790,2025-01-14,House,1,"By COMMITTEE ON EDUCATION"
1918790,2025-01-14,House,2,"Introduced, referred to Education. H.J. 59."
1918790,2025-01-14,House,3,"Subcommittee: Hora, Behn and Levin. H.J. 60."
1918790,2025-01-16,House,4,"Subcommittee Meeting: 01/21/2025 1:00PM House Lounge."
1918790,2025-01-21,House,5,"Subcommittee recommends passage."
1918790,2025-01-21,House,6,"Committee report, recommending passage. H.J. 118."
1918790,2025-01-21,House,7,"Committee vote: Yeas, 23. Nays, 0. H.J. 118."
1918790,2025-01-23,House,8,"Committee report approving bill, renumbered as HF 117."
1918799,2025-01-14,House,1,"Introduced, referred to Judiciary. H.J. 46."
1918811,2025-01-14,Senate,1,"Introduced, referred to Education. S.J. 65."
1918811,2025-01-27,Senate,2,"Subcommittee: Evans, Shipley, and Staed. S.J. 142."
1918811,2025-01-27,Senate,3,"Subcommittee Meeting: 01/28/2025 3:00PM Room 217 Conference Room."
1918811,2025-01-28,Senate,4,"Subcommittee recommends passage."
1918811,2025-01-30,Senate,5,"Committee report approving bill, renumbered as SF 171. S.J. 171."
1918820,2025-01-14,House,1,"Introduced, referred to Public Safety. H.J. 46."
1918820,2025-01-15,House,2,"Subcommittee: Rinker, Gustoff and Levin. H.J. 82."
1918820,2025-01-15,House,3,"Subcommittee Meeting: 01/22/2025 8:00AM House Lounge 2."
1918820,2025-01-22,House,4,"Subcommittee recommends passage."
1918825,2025-01-14,Senate,1,"Introduced, referred to Workforce. S.J. 68."
1918825,2025-01-15,Senate,2,"Subcommittee: McClintock, Donahue, and Sires. S.J. 91."
1918825,2025-01-21,Senate,3,"Subcommittee Meeting: 01/22/2025 1:00PM Senate Lounge."
1918825,2025-01-22,Senate,4,"Subcommittee recommends passage."
1918838,2025-01-14,House,1,"Introduced, referred to Transportation. H.J. 46."
1918849,2025-01-14,House,1,"By COMMITTEE ON EDUCATION"
1918849,2025-01-14,House,2,"Introduced, referred to Education. H.J. 59."
1918849,2025-01-14,House,3,"Subcommittee: Stone, Fett and Levin. H.J. 60."
1918849,2025-01-16,House,4,"Subcommittee Meeting: 01/21/2025 12:15PM House Lounge 2."
1918849,2025-01-21,House,5,"Subcommittee recommends passage."
1918849,2025-01-21,House,6,"Committee report, recommending passage. H.J. 118."
1918849,2025-01-21,House,7,"Committee vote: Yeas, 22. Nays, 1. H.J. 118."
1918849,2025-01-23,House,8,"Committee report approving bill, renumbered as HF 118."
1918860,2025-01-14,Senate,1,"Introduced, referred to Transportation. S.J. 68."
1918860,2025-01-15,Senate,2,"Subcommittee: Shipley, Dickey, and Winckler. S.J. 91."
1918860,2025-01-27,Senate,3,"Subcommittee Meeting: 01/28/2025 12:00PM Senate Lounge."
1918860,2025-01-28,Senate,4,"Subcommittee recommends amendment and passage."
1918865,2025-01-14,Senate,1,"Introduced, referred to Workforce. S.J. 67."
1918865,2025-01-16,Senate,2,"Subcommittee: Driscoll, Schultz, and Wahls. S.J. 107."
1918878,2025-01-14,Senate,1,"Introduced, referred to State Government. S.J. 69."
1918878,2025-01-16,Senate,2,"Subcommittee: Schultz, Rozenboom, and Winckler. S.J. 107."
1918888,2025-01-14,Senate,1,"Introduced, referred to Transportation. S.J. 66."
1918888,2025-01-15,Senate,2,"Subcommittee: Shipley, Webster, and Winckler. S.J. 90."
1918888,2025-01-23,Senate,3,"Subcommittee Meeting: 01/27/2025 2:30PM Senate Lounge."
1918888,2025-01-27,Senate,4,"Subcommittee recommends amendment and passage."
