chamber,name,district,party,county,email,ga_num,start_date,end_date,link,person_id
House,Cindy Winckler,90,Democrat,Scott,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=44,44
House,Gary L. Carlson,91,Republican,Muscatine,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=14808,14808
House,Ross C. Paustian,92,Republican,Scott,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=9407,9407
House,Phyllis Thede,93,Democrat,Scott,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=6577,6577
House,Gary M. Mohr,94,Republican,Scott,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=18038,18038
House,Louis J. Zumbach,95,Republican,Linn,NA,88,2019-01-14,2020-12-30,/legislators/legislator?ga=88&personID=18053,18053
House,Lee Hein,96,Republican,Jones,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=9398,9398
House,Norlin G. Mommsen,97,Republican,Clinton,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=14810,14810
House,Mary Lynn Wolfe,98,Democrat,Clinton,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=9397,9397
House,Lindsay James,99,Democrat,Dubuque,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=27039,27039
House,Charles Isenhart,100,Democrat,Dubuque,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=6575,6575
House,John H. Wills,1,Republican,Dickinson,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=13794,13794
House,Megan Jones,2,Republican,Clay,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10747,10747
House,Daniel A. Huseman,3,Republican,Cherokee,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10,10
House,Skyler Wheeler,4,Republican,Sioux,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18040,18040
House,Chuck Holz,5,Republican,Plymouth,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=17102,17102
House,Jacob Bossman,6,Republican,Woodbury,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=25497,25497
House,Tedd Gassman,7,Republican,Winnebago,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10748,10748
House,Terry C. Baxter,8,Republican,Hancock,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=13796,13796
House,Helen Miller,9,Democrat,Webster,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=219,219
House,Mike Sexton,10,Republican,Calhoun,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=1153,1153
House,Gary Worthan,11,Republican,Buena Vista,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6324,6324
House,Brian Best,12,Republican,Carroll,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14800,14800
House,Chris Hall,13,Democrat,Woodbury,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9388,9388
House,Timothy Kacena,14,Democrat,Woodbury,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18042,18042
House,Charlie McConkey,15,Democrat,Pottawattamie,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14801,14801
House,Mary Ann Hanusa,16,Republican,Pottawattamie,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9412,9412
House,Matt W. Windschitl,17,Republican,Harrison,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6282,6282
House,Steven Holt,18,Republican,Crawford,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14802,14802
House,Ralph C. Watts,19,Republican,Dallas,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=216,216
House,Clel Baudler,20,Republican,Adair,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=78,78
House,Tom Moore,21,Republican,Cass,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=17112,17112
House,Greg Forristall,22,Republican,Pottawattamie,NA,87,2017-01-09,2017-05-10,/legislators/legislator?ga=87&personID=6288,6288
House,Jon A. Jacobsen,22,Republican,Pottawattamie,NA,87,2017-05-11,2019-01-13,/legislators/legislator?ga=87&personID=22321,22321
House,David Sieck,23,Republican,Mills,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=15920,15920
House,Cecil Dolecheck,24,Republican,Ringgold,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=88,88
House,Stan Gustafson,25,Republican,Madison,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=12712,12712
House,Scott Ourth,26,Democrat,Warren,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10742,10742
House,Joel Fry,27,Republican,Clarke,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9409,9409
House,Greg Heartsill,28,Republican,Marion,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10750,10750
House,Wes Breckenridge,29,Democrat,Jasper,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18033,18033
House,Zach Nunn,30,Republican,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14803,14803
House,Rick Olson,31,Democrat,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=776,776
House,Ruth Ann Gaines,32,Democrat,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9413,9413
House,Brian Meyer,33,Democrat,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6377,6377
House,Bruce L. Hunter,34,Democrat,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=317,317
House,Ako Abdul-Samad,35,Democrat,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6284,6284
House,Marti Anderson,36,Democrat,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10736,10736
House,John Landon,37,Republican,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10751,10751
House,Kevin Koester,38,Republican,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6582,6582
House,Jake Highfill,39,Republican,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10752,10752
House,John Forbes,40,Democrat,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10739,10739
House,Jo Oldson,41,Democrat,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=228,228
House,Peter Cownie,42,Republican,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6583,6583
House,Chris Hagenow,43,Republican,Polk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6584,6584
House,Rob Taylor,44,Republican,Dallas,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10753,10753
House,Beth Wessel-Kroeschell,45,Democrat,Story,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=774,774
House,Lisa Heddens,46,Democrat,Story,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=213,213
House,Chip Baltimore,47,Republican,Boone,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9401,9401
House,Rob Bacon,48,Republican,Story,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9384,9384
House,Dave Deyoe,49,Republican,Story,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6289,6289
House,Pat Grassley,50,Republican,Butler,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6277,6277
House,Jane Bloomingdale,51,Republican,Worth,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18043,18043
House,Todd Prichard,52,Democrat,Floyd,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=12235,12235
House,Sharon S. Steckman,53,Democrat,Cerro Gordo,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6580,6580
House,Linda L. Upmeyer,54,Republican,Cerro Gordo,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=180,180
House,Michael Bergan,55,Republican,Winneshiek,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18044,18044
House,Kristi Hager,56,Republican,Allamakee,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18045,18045
House,Shannon Lundgren,57,Republican,Dubuque,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18046,18046
House,Andy McKean,58,Republican,Jones,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=1073,1073
House,Bob Kressig,59,Democrat,Black Hawk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=781,781
House,Walt Rogers,60,Republican,Black Hawk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9394,9394
House,Timi Brown-Powers,61,Democrat,Black Hawk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14805,14805
House,Ras Smith,62,Democrat,Black Hawk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18048,18048
House,Sandy Salmon,63,Republican,Black Hawk,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10754,10754
House,Bruce Bearinger,64,Democrat,Fayette,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10738,10738
House,Liz Bennett,65,Democrat,Linn,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14806,14806
House,Art Staed,66,Democrat,Linn,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10743,10743
House,Ashley Hinson,67,Republican,Linn,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18049,18049
House,Ken Rizer,68,Republican,Linn,NA,87,2017-01-09,2018-05-25,/legislators/legislator?ga=87&personID=14807,14807
House,Kirsten Running-Marquardt,69,Democrat,Linn,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9198,9198
House,Todd E. Taylor,70,Democrat,Linn,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=54,54
House,Mark Smith,71,Democrat,Marshall,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=64,64
House,Dean Fisher,72,Republican,Tama,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10755,10755
House,Bobby Kaufmann,73,Republican,Cedar,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10756,10756
House,Dave Jacoby,74,Democrat,Johnson,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=320,320
House,Dawn E. Pettengill,75,Republican,Benton,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=773,773
House,Dave Maxwell,76,Republican,Poweshiek,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10757,10757
House,Amy Nielsen,77,Democrat,Johnson,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18050,18050
House,Jarad J. Klein,78,Republican,Washington,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9408,9408
House,Guy Vander Linden,79,Republican,Mahaska,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9411,9411
House,Larry Sheets,80,Republican,Appanoose,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10758,10758
House,Mary Gaskill,81,Democrat,Wapello,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=255,255
House,Curt Hanson,82,Democrat,Jefferson,NA,87,2017-01-09,2017-06-16,/legislators/legislator?ga=87&personID=9018,9018
House,Phil Miller,82,Democrat,Jefferson,NA,87,2017-06-17,2019-01-13,/legislators/legislator?ga=87&personID=24448,24448
House,Jerry A. Kearns,83,Democrat,Lee,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6579,6579
House,David E. Heaton,84,Republican,Henry,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=97,97
House,Vicki S. Lensing,85,Democrat,Johnson,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=45,45
House,Mary Mascher,86,Democrat,Johnson,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=46,46
House,Dennis M. Cohoon,87,Democrat,Des Moines,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=100,100
House,David Kerr,88,Republican,Louisa,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18051,18051
House,Monica Kurth,89,Democrat,Scott,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18614,18614
House,Cindy Winckler,90,Democrat,Scott,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=44,44
House,Gary Carlson,91,Republican,Muscatine,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14808,14808
House,Ross Paustian,92,Republican,Scott,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9407,9407
House,Phyllis Thede,93,Democrat,Scott,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6577,6577
House,Gary Mohr,94,Republican,Scott,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18038,18038
House,Louie Zumbach,95,Republican,Linn,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18053,18053
House,Lee Hein,96,Republican,Jones,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9398,9398
House,Norlin Mommsen,97,Republican,Clinton,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14810,14810
House,Mary Lynn Wolfe,98,Democrat,Clinton,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9397,9397
House,Abby Finkenauer,99,Democrat,Dubuque,NA,87,2017-01-09,2019-01-02,/legislators/legislator?ga=87&personID=14811,14811
House,Charles Isenhart,100,Democrat,Dubuque,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6575,6575
House,John H. Wills,1,Republican,Dickinson,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=13794,13794
House,Megan Jones,2,Republican,Clay,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10747,10747
House,Daniel A. Huseman,3,Republican,Cherokee,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10,10
House,John Kooiker,4,Republican,Sioux,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=15891,15891
House,Chuck Soderberg,5,Republican,Plymouth,NA,86,2015-01-12,2015-09-14,/legislators/legislator?ga=86&personID=779,779
House,Chuck Holz,5,Republican,Plymouth,NA,86,2015-09-15,2017-01-08,/legislators/legislator?ga=86&personID=17102,17102
House,Ron Jorgensen,6,Republican,Woodbury,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9403,9403
House,Tedd Gassman,7,Republican,Winnebago,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10748,10748
House,Terry C. Baxter,8,Republican,Hancock,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=13796,13796
House,Helen Miller,9,Democrat,Webster,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=219,219
House,Mike Sexton,10,Republican,Calhoun,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=1153,1153
House,Gary Worthan,11,Republican,Buena Vista,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6324,6324
House,Brian Best,12,Republican,Carroll,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=14800,14800
House,Chris Hall,13,Democrat,Woodbury,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9388,9388
House,Dave Dawson,14,Democrat,Woodbury,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10740,10740
House,Charlie McConkey,15,Democrat,Pottawattamie,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=14801,14801
House,Mary Ann Hanusa,16,Republican,Pottawattamie,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9412,9412
House,Matt W. Windschitl,17,Republican,Harrison,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6282,6282
House,Steven Holt,18,Republican,Crawford,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=14802,14802
House,Ralph C. Watts,19,Republican,Dallas,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=216,216
House,Clel Baudler,20,Republican,Adair,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=78,78
House,Jack Drake,21,Republican,Cass,NA,86,2015-01-12,2015-10-11,/legislators/legislator?ga=86&personID=81,81
House,Tom Moore,21,Republican,Cass,NA,86,2015-10-12,2017-01-08,/legislators/legislator?ga=86&personID=17112,17112
House,Greg Forristall,22,Republican,Pottawattamie,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6288,6288
House,David Sieck,23,Republican,Mills,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=15920,15920
House,Cecil Dolecheck,24,Republican,Ringgold,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=88,88
House,Stan Gustafson,25,Republican,Madison,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=12712,12712
House,Scott Ourth,26,Democrat,Warren,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10742,10742
House,Joel Fry,27,Republican,Clarke,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9409,9409
House,Greg Heartsill,28,Republican,Marion,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10750,10750
House,Daniel Kelley,29,Democrat,Jasper,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9399,9399
House,Zach Nunn,30,Republican,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=14803,14803
House,Rick Olson,31,Democrat,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=776,776
House,Ruth Ann Gaines,32,Democrat,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9413,9413
House,Brian Meyer,33,Democrat,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6377,6377
House,Bruce L. Hunter,34,Democrat,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=317,317
House,Ako Abdul-Samad,35,Democrat,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6284,6284
House,Marti Anderson,36,Democrat,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10736,10736
House,John Landon,37,Republican,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10751,10751
House,Kevin Koester,38,Republican,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6582,6582
House,Jake Highfill,39,Republican,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10752,10752
House,John Forbes,40,Democrat,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10739,10739
House,Jo Oldson,41,Democrat,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=228,228
House,Peter Cownie,42,Republican,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6583,6583
House,Chris Hagenow,43,Republican,Polk,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6584,6584
House,Rob Taylor,44,Republican,Dallas,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=10753,10753
House,Beth Wessel-Kroeschell,45,Democrat,Story,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=774,774
House,Lisa Heddens,46,Democrat,Story,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=213,213
House,Chip Baltimore,47,Republican,Boone,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9401,9401
House,Rob Bacon,48,Republican,Story,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9384,9384
House,Dave Deyoe,49,Republican,Story,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6289,6289
House,Pat Grassley,50,Republican,Butler,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=6277,6277
House,Josh Byrnes,51,Republican,Mitchell,NA,86,2015-01-12,2017-01-08,/legislators/legislator?ga=86&personID=9392,9392
